,State,Year,Population,CO2 Emissions (Millions of tonnes),PPP,GDP,Average Salary,Average Disposable Income,Violent Crimes Committed,Unemployment Rate,Hospital Count,Traffic Fatalities,Air Quality Index
936,Indiana,1973,5282635,188.4690244044863,,,5136.0,4547.0,,,,,
937,Indiana,1974,5312291,181.6097119468097,,,5472.0,4769.0,,,,,
938,Indiana,1975,5341946,179.0311964983197,,,5907.0,5245.0,,,,,
939,Indiana,1976,5371602,181.4111113693422,,,6540.0,5742.0,,6.03,,,
940,Indiana,1977,5401257,186.3290343919284,,,7197.0,6295.0,,5.77,,,
941,Indiana,1978,5430913,185.6358105048967,,,7968.0,6938.0,,5.55,,,
942,Indiana,1979,5460568,192.8595246064296,,,8732.0,7568.0,,6.43,,,
943,Indiana,1980,5490224,184.0420598105665,,,9368.0,8179.0,,9.72,,,32.46666666666667
944,Indiana,1981,5495617,179.2489295779575,,,10288.0,8940.0,,9.7,,,30.866666666666667
945,Indiana,1982,5501011,162.1226876416804,,,10682.0,9366.0,,11.98,,,30.666666666666668
946,Indiana,1983,5506404,168.5020929032962,,,11246.0,9931.0,,11.1,,,29.933333333333334
947,Indiana,1984,5511798,185.3758349555724,,,12448.0,11038.0,,8.47,,,35.89473684210526
948,Indiana,1985,5517191,183.0894252642714,,,13149.0,11619.0,,7.68,,,36.523809523809526
949,Indiana,1986,5522585,178.6172314985917,,,13862.0,12281.0,,6.81,,,36.78947368421053
950,Indiana,1987,5527978,184.8414438925542,,,14616.0,12897.0,,6.13,,,39.22727272727273
951,Indiana,1988,5533372,195.3002712823594,,,15634.0,13811.0,,5.18,,,37.869565217391305
952,Indiana,1989,5538765,199.6711134473716,,,16924.0,14879.0,,4.72,,,36.38461538461539
953,Indiana,1990,5544159,206.2695188156929,,,17763.0,15633.0,,5.11,,,35.8
954,Indiana,1991,5597791,202.6546716859031,,,18134.0,16008.0,,5.7,,,37.22222222222222
955,Indiana,1992,5651424,200.1332459540501,,,19396.0,17195.0,,6.09,,,31.6
956,Indiana,1993,5705056,204.0650796262406,,,20212.0,17871.0,,5.12,,,32.57692307692308
957,Indiana,1994,5758689,203.8038758748195,,,21271.0,18727.0,,4.66,,,38.36363636363637
958,Indiana,1995,5812322,209.172257762592,,,22014.0,19349.0,,4.43,,,39.333333333333336
959,Indiana,1996,5865954,213.8704145332134,,,23043.0,20186.0,,3.97,,,37.43478260869565
960,Indiana,1997,5919587,217.7141763120211,,244848.3,24066.0,20989.0,,3.42,,,37.592592592592595
961,Indiana,1998,5973219,219.3865771301316,,260549.9,25758.0,22420.0,,3.01,,,46.148148148148145
962,Indiana,1999,6026852,225.7866665453932,,268864.3,26545.0,23124.0,,2.95,111.0,,47.86666666666667
963,Indiana,2000,6080485,239.1725547671888,,278990.4,28075.0,24587.0,,3.05,109.0,,45.075
964,Indiana,2001,6120816,229.7525537563488,,273884.4,28596.0,25065.0,,4.24,110.0,,44.51162790697674
965,Indiana,2002,6161148,232.7289418416401,,280723.0,28902.0,25741.0,,5.19,112.0,,47.69047619047619
966,Indiana,2003,6201480,239.1318761374724,,293045.2,29445.0,26467.0,,5.28,112.0,,47.725
967,Indiana,2004,6241811,239.4046561200875,,303819.8,30657.0,27667.0,,5.4,113.0,,46.0
968,Indiana,2005,6282143,237.9729475297269,,306344.6,31376.0,28126.0,,5.39,113.0,2480.0,51.67567567567568
969,Indiana,2006,6322475,236.3330244720996,,312525.5,32905.0,29370.0,,5.0,114.0,,47.44444444444444
970,Indiana,2007,6362806,235.6125281537435,,322661.7,33845.0,30029.0,,4.62,114.0,,53.388888888888886
971,Indiana,2008,6403138,231.3547256269411,91.965,322384.3,35270.0,31478.0,20595.0,5.94,123.0,,48.86486486486486
972,Indiana,2009,6443470,208.5989926794443,92.573,299789.0,34200.0,31242.0,20363.0,10.43,123.0,,47.13157894736842
973,Indiana,2010,6483802,218.0112939868472,93.073,320731.8,35590.0,32427.0,20007.0,10.08,125.0,,50.8421052631579
974,Indiana,2011,6513974,209.2697257130072,92.437,321532.8,37681.0,33994.0,20183.0,8.91,125.0,,49.62162162162162
975,Indiana,2012,6544147,194.917480826066,92.784,323876.2,39148.0,35468.0,21383.0,8.22,124.0,,49.5
976,Indiana,2013,6574319,199.283587536862,92.926,333207.4,39435.0,35450.0,21889.0,7.5,123.0,,46.916666666666664
977,Indiana,2014,6604492,204.9914182638831,92.696,343827.8,40719.0,36635.0,22065.0,5.95,121.0,2974.0,46.87179487179487
978,Indiana,2015,6634665,186.397694811899,91.483,341205.2,42146.0,37715.0,23166.0,4.78,120.0,3258.0,44.76923076923077
979,Indiana,2016,6664837,180.8609060934269,91.423,348439.2,43143.0,38558.0,24155.0,4.37,119.0,3496.0,42.62162162162162
980,Indiana,2017,6695010,175.0470519099424,90.884,357535.8,44568.0,40064.0,23980.0,3.49,132.0,3978.0,42.473684210526315
981,Indiana,2018,6725182,188.3756078269689,92.737,368762.9,46555.0,42168.0,22572.0,3.43,132.0,3782.0,40.567567567567565
982,Indiana,2019,6755355,175.4090864157609,92.827,370507.2,48270.0,43462.0,20790.0,3.29,129.0,3876.0,40.83783783783784
983,Indiana,2020,6785528,153.5996117167864,91.766,359787.3,51736.0,46647.0,24174.0,7.34,129.0,4580.0,40.23529411764706
984,Indiana,2021,6947054,165.4416539418082,92.567,387122.0,57254.0,51219.0,20352.0,3.89,130.0,5246.0,41.57575757575758
985,Indiana,2022,7003923,163.1863961171374,91.884,399280.8,58867.0,51569.0,20048.0,2.99,130.0,4989.0,40.63636363636363
986,Indiana,2023,7062309,,92.184,404290.3,61083.0,54575.0,21809.0,,,,43.72727272727273
987,Indiana,2024,7122253,,,419472.8,63802.0,56934.0,,,,,42.333333333333336
988,Indiana,2025,7183794,,,,,,,,,,
989,Indiana,2026,7246973,,,,,,,,,,
990,Indiana,2027,7311831,,,,,,,,,,
991,Indiana,2028,7378407,,,,,,,,,,
992,Indiana,2029,7446742,,,,,,,,,,
993,Indiana,2030,7516876,,,,,,,,,,
994,Iowa,1960,2757537,,,,2085.0,1876.0,,,,,
995,Iowa,1961,2764220,,,,2207.0,1997.0,,,,,
996,Iowa,1962,2770904,,,,2307.0,2086.0,,,,,
997,Iowa,1963,2777588,,,,2455.0,2222.0,,,,,
998,Iowa,1964,2784272,,,,2571.0,2346.0,,,,,
999,Iowa,1965,2790956,,,,2851.0,2596.0,,,,,
1000,Iowa,1966,2797640,,,,3082.0,2777.0,,,,,
1001,Iowa,1967,2804324,,,,3105.0,2790.0,,,,,
1002,Iowa,1968,2811008,,,,3335.0,2974.0,,,,,
1003,Iowa,1969,2817692,,,,3698.0,3267.0,,,,,
1004,Iowa,1970,2824376,53.52647476724616,,,3923.0,3493.0,,,,,
1005,Iowa,1971,2833319,53.44954734332472,,,4082.0,3676.0,,,,,
1006,Iowa,1972,2842262,56.45263493588814,,,4559.0,4039.0,,,,,
1007,Iowa,1973,2851205,59.52129425261128,,,5466.0,4881.0,,,,,
1008,Iowa,1974,2860148,56.2163705707767,,,5657.0,4920.0,,,,,
1009,Iowa,1975,2869092,55.20147509850997,,,6293.0,5562.0,,,,,
1010,Iowa,1976,2878035,58.56074544299594,,,6640.0,5815.0,,4.08,,,
1011,Iowa,1977,2886978,58.83486508218834,,,7300.0,6395.0,,4.01,,,
1012,Iowa,1978,2895921,58.12377033981711,,,8406.0,7387.0,,3.84,,,
1013,Iowa,1979,2904864,63.33645202329936,,,9017.0,7843.0,,4.18,,,
1014,Iowa,1980,2913808,59.17896426782222,,,9612.0,8346.0,,5.93,,,36.285714285714285
1015,Iowa,1981,2900102,58.68318366720483,,,10895.0,9467.0,,6.52,,,27.857142857142858
1016,Iowa,1982,2886397,57.71044835822268,,,11268.0,9892.0,,8.4,,,34.166666666666664
1017,Iowa,1983,2872692,56.59495750079969,,,11557.0,10232.0,,8.23,,,36.666666666666664
1018,Iowa,1984,2858986,57.10745269470573,,,12914.0,11606.0,,7.02,,,35.0
1019,Iowa,1985,2845281,56.14986347474493,,,13504.0,12135.0,,7.38,,,27.333333333333332
1020,Iowa,1986,2831576,54.41111126763001,,,14139.0,12735.0,,6.77,,,31.5
1021,Iowa,1987,2817870,56.20051240168222,,,14899.0,13289.0,,5.62,,,28.1
1022,Iowa,1988,2804165,60.43500406981401,,,15434.0,13744.0,,4.64,,,28.6
1023,Iowa,1989,2790460,60.33105121457463,,,16785.0,14890.0,,4.3,,,29.75
1024,Iowa,1990,2776755,61.20516462690175,,,17627.0,15601.0,,4.44,,,27.0
1025,Iowa,1991,2791711,63.36640406440795,,,17948.0,15921.0,,4.69,,,28.9
1026,Iowa,1992,2806668,61.58398269670133,,,19076.0,17003.0,,4.48,,,27.88888888888889
1027,Iowa,1993,2821625,64.56962844881053,,,19036.0,16902.0,,4.14,,,28.11111111111111
1028,Iowa,1994,2836582,65.70066912472113,,,20657.0,18390.0,,3.6,,,27.375
1029,Iowa,1995,2851539,69.08411828250874,,,21363.0,18978.0,,3.51,,,30.0
1030,Iowa,1996,2866496,72.15965895160909,,,23168.0,20594.0,,3.58,,,26.666666666666668
1031,Iowa,1997,2881453,71.71389253378584,,120232.5,24180.0,21335.0,,3.14,,,29.8125
1032,Iowa,1998,2896410,74.56514499715837,,121031.0,25198.0,22207.0,,2.84,,,31.5
1033,Iowa,1999,2911367,76.35809162427134,,123683.4,25705.0,22651.0,,2.66,115.0,,42.75
1034,Iowa,2000,2926324,77.7925361221314,,129323.4,27341.0,24173.0,,2.68,115.0,,41.77777777777778
1035,Iowa,2001,2938327,76.56794436974346,,128077.5,28145.0,24942.0,,3.32,116.0,,39.8421052631579
1036,Iowa,2002,2950330,77.06500509131986,,131035.2,28804.0,26001.0,,4.0,116.0,,39.9
1037,Iowa,2003,2962333,77.15355241043807,,137476.9,29344.0,26683.0,,4.45,116.0,,41.095238095238095
1038,Iowa,2004,2974336,78.453683623868,,149063.2,31615.0,28871.0,,4.52,115.0,,36.857142857142854
1039,Iowa,2005,2986339,78.39554358420392,,153626.8,32411.0,29352.0,,4.29,116.0,1202.0,40.95
1040,Iowa,2006,2998342,79.52937286576416,,155704.5,34197.0,30791.0,,3.7,117.0,,41.05
1041,Iowa,2007,3010345,85.34154207604344,,162838.1,36366.0,32493.0,,3.72,117.0,,46.8
1042,Iowa,2008,3022348,88.63515000925977,87.395,160469.1,38490.0,34511.0,8516.0,4.18,118.0,,44.6
1043,Iowa,2009,3034351,83.57710640181097,89.776,156737.2,37246.0,34037.0,8332.0,6.4,118.0,,42.3
1044,Iowa,2010,3046355,88.37157086400367,91.218,161593.1,38190.0,34811.0,7967.0,6.12,118.0,,44.1
1045,Iowa,2011,3060756,85.37078497638252,89.907,164559.3,40879.0,36895.0,7646.0,5.65,118.0,,47.5
1046,Iowa,2012,3075157,79.46929975474305,90.843,170923.7,42539.0,38303.0,7793.0,5.06,118.0,,48.421052631578945
1047,Iowa,2013,3089559,80.52687082252194,90.94,171069.1,43009.0,38512.0,8071.0,4.73,118.0,,46.78947368421053
1048,Iowa,2014,3103960,81.48487612328259,91.07,180309.9,44120.0,39519.0,8232.0,4.23,118.0,1517.0,44.89473684210526
1049,Iowa,2015,3118362,75.41185142263124,89.632,185989.2,45442.0,40544.0,8491.0,3.69,118.0,1537.0,43.68421052631579
1050,Iowa,2016,3132763,71.95746475384233,89.56,186729.9,45669.0,40721.0,9021.0,3.58,117.0,1608.0,41.421052631578945
1051,Iowa,2017,3147164,74.03219625963659,89.257,187125.0,46767.0,41787.0,8958.0,3.06,117.0,1536.0,43.05555555555556
1052,Iowa,2018,3161566,80.0853045348445,91.841,189245.1,48773.0,43894.0,7024.0,2.58,118.0,1480.0,45.0
1053,Iowa,2019,3175967,75.33916378805982,91.814,188471.4,49674.0,44565.0,8919.0,2.67,117.0,1538.0,40.4375
1054,Iowa,2020,3190369,63.56505928242029,90.606,186328.2,52621.0,47494.0,9612.0,5.2,116.0,1647.0,40.3125
1055,Iowa,2021,3265727,71.1654093421818,89.759,201147.1,58195.0,52334.0,9043.0,3.82,118.0,1745.0,44.0
1056,Iowa,2022,3295779,71.48496856488588,88.356,201580.4,61515.0,54474.0,8851.0,2.74,118.0,1845.0,40.75
1057,Iowa,2023,3327304,,88.767,202051.4,62557.0,56352.0,8579.0,,,,46.75
1058,Iowa,2024,3360337,,,201096.8,63573.0,57108.0,,,,,43.142857142857146
1059,Iowa,2025,3394917,,,,,,,,,,
1060,Iowa,2026,3431078,,,,,,,,,,
1061,Iowa,2027,3468858,,,,,,,,,,
1062,Iowa,2028,3508293,,,,,,,,,,
1063,Iowa,2029,3549420,,,,,,,,,,
1064,Iowa,2030,3592276,,,,,,,,,,
1065,Kansas,1960,2178611,,,,2211.0,1991.0,,,,,
1066,Kansas,1961,2185407,,,,2275.0,2051.0,,,,,
1067,Kansas,1962,2192204,,,,2351.0,2110.0,,,,,
1068,Kansas,1963,2199001,,,,2420.0,2162.0,,,,,
1069,Kansas,1964,2205797,,,,2558.0,2330.0,,,,,
1070,Kansas,1965,2212594,,,,2731.0,2486.0,,,,,
1071,Kansas,1966,2219391,,,,2933.0,2633.0,,,,,
1072,Kansas,1967,2226187,,,,3075.0,2755.0,,,,,
1073,Kansas,1968,2232984,,,,3321.0,2948.0,,,,,
1074,Kansas,1969,2239781,,,,3665.0,3226.0,,,,,
1075,Kansas,1970,2246578,51.15625570992002,,,3956.0,3510.0,,,,,
1076,Kansas,1971,2258288,52.8672951085568,,,4298.0,3867.0,,,,,
1077,Kansas,1972,2269998,56.15650581426354,,,4772.0,4252.0,,,,,
1078,Kansas,1973,2281708,57.12254856450259,,,5417.0,4814.0,,,,,
1079,Kansas,1974,2293418,57.46095282190823,,,5848.0,5138.0,,,,,
1080,Kansas,1975,2305128,57.61495943231697,,,6358.0,5656.0,,,,,
1081,Kansas,1976,2316838,60.55571274055018,,,6850.0,6082.0,,4.15,,,
1082,Kansas,1977,2328548,61.97985356876845,,,7413.0,6537.0,,3.88,,,
1083,Kansas,1978,2340258,67.73691782298488,,,8151.0,7161.0,,3.04,,,
1084,Kansas,1979,2351968,73.09278746375034,,,9251.0,8048.0,,3.11,,,
1085,Kansas,1980,2363679,67.92815193479932,,,10080.0,8755.0,,4.4,,,34.333333333333336
1086,Kansas,1981,2375068,64.69229199142953,,,11338.0,9751.0,,4.32,,,36.333333333333336
1087,Kansas,1982,2386458,63.3101823200339,,,12208.0,10547.0,,6.3,,,37.666666666666664
1088,Kansas,1983,2397847,63.01726934254562,,,12649.0,11155.0,,5.89,,,39.333333333333336
1089,Kansas,1984,2409237,70.87430510863277,,,13815.0,12303.0,,4.98,,,33.0
1090,Kansas,1985,2420626,68.22164028134611,,,14521.0,12879.0,,5.13,,,27.333333333333332
1091,Kansas,1986,2432016,65.32260454263454,,,15189.0,13582.0,,5.36,,,35.333333333333336
1092,Kansas,1987,2443405,68.48071254480556,,,15748.0,13965.0,,4.82,,,33.166666666666664
1093,Kansas,1988,2454795,70.79783652413236,,,16520.0,14662.0,,4.49,,,27.571428571428573
1094,Kansas,1989,2466184,68.81693991965793,,,17414.0,15349.0,,4.15,,,31.0
1095,Kansas,1990,2477574,68.87445588862386,,,18436.0,16315.0,,4.25,,,25.0
1096,Kansas,1991,2498658,67.78069850228447,,,18957.0,16840.0,,4.45,,,27.11111111111111
1097,Kansas,1992,2519742,65.2945805672677,,,20105.0,17960.0,,4.57,,,30.11111111111111
1098,Kansas,1993,2540827,71.35185513097471,,,20836.0,18567.0,,4.94,,,26.75
1099,Kansas,1994,2561911,71.58628577904015,,,21579.0,19190.0,,4.78,,,28.555555555555557
1100,Kansas,1995,2582996,69.51973102542831,,,22321.0,19743.0,,4.36,,,26.6
1101,Kansas,1996,2604080,74.59073816640465,,,23645.0,20820.0,,4.25,,,27.923076923076923
1102,Kansas,1997,2625164,71.20160591398387,,108792.9,24932.0,21797.0,,3.79,,,26.0
1103,Kansas,1998,2646249,70.05928715877324,,112625.7,26201.0,22874.0,,3.68,,,29.25
1104,Kansas,1999,2667333,73.21448692687805,,115486.4,26871.0,23438.0,,3.48,131.0,,38.3
1105,Kansas,2000,2688418,75.79034552799477,,118840.9,28166.0,24519.0,,3.78,129.0,,37.81818181818182
1106,Kansas,2001,2704888,71.81013767522096,,119474.1,29047.0,25399.0,,4.27,133.0,,36.0
1107,Kansas,2002,2721358,76.2756926830618,,121050.5,29218.0,26072.0,,5.08,132.0,,36.46666666666667
1108,Kansas,2003,2737828,78.76878873526617,,123486.7,30029.0,27082.0,,5.55,134.0,,37.75
1109,Kansas,2004,2754298,76.5613307893294,,124793.2,30748.0,27766.0,,5.51,134.0,,33.375
1110,Kansas,2005,2770768,73.02270004696976,,129588.2,32340.0,28908.0,,5.07,131.0,1149.0,37.0625
1111,Kansas,2006,2787238,72.83427540468182,,136135.8,35411.0,31484.0,,4.42,129.0,,36.3125
1112,Kansas,2007,2803708,79.01385092502497,,143586.6,37748.0,33334.0,,4.23,128.0,,36.357142857142854
1113,Kansas,2008,2820178,74.9734190156583,89.865,147265.0,41060.0,36471.0,11118.0,4.61,132.0,,34.6
1114,Kansas,2009,2836648,73.11143203135191,91.814,141902.5,39382.0,35876.0,10889.0,6.89,133.0,,32.4
1115,Kansas,2010,2853118,72.55520689292122,92.993,143870.1,39821.0,36135.0,10471.0,6.93,130.0,,35.642857142857146
1116,Kansas,2011,2861594,70.57110240093112,92.786,147836.8,42889.0,38606.0,10078.0,6.38,132.0,,37.642857142857146
1117,Kansas,2012,2870070,65.92814109036483,93.313,150077.1,44913.0,40541.0,10254.0,5.72,131.0,,36.69230769230769
1118,Kansas,2013,2878546,69.47900653285691,92.63,150702.9,45669.0,40946.0,9698.0,5.3,130.0,,33.92307692307692
1119,Kansas,2014,2887022,70.04019468306406,93.188,154110.1,46289.0,41501.0,9726.0,4.51,133.0,1377.0,34.0
1120,Kansas,2015,2895499,64.1926588937142,92.873,158602.6,46597.0,41719.0,10865.0,4.15,131.0,1475.0,33.72727272727273
1121,Kansas,2016,2903975,62.2380603000134,92.132,164643.7,46717.0,41866.0,9881.0,4.02,131.0,1444.0,33.90909090909091
1122,Kansas,2017,2912451,58.68208749067286,91.563,166273.6,48271.0,43314.0,10440.0,3.62,144.0,1567.0,34.81818181818182
1123,Kansas,2018,2920927,62.51704855184878,92.508,169796.9,50282.0,45114.0,11259.0,3.36,139.0,1465.0,35.72727272727273
1124,Kansas,2019,2929403,60.16418835757182,92.764,169562.3,52156.0,46703.0,11069.0,3.28,138.0,1524.0,34.27272727272727
1125,Kansas,2020,2937880,57.40983610139602,92.264,168056.8,55100.0,49517.0,11550.0,5.85,135.0,1698.0,35.0
1126,Kansas,2021,2959368,59.51744676877472,91.247,172782.4,59013.0,52409.0,12343.0,3.31,135.0,1963.0,39.54545454545455
1127,Kansas,2022,2967049,62.14673651487222,89.676,177470.1,62313.0,54395.0,12219.0,2.67,135.0,1995.0,38.72727272727273
1128,Kansas,2023,2974000,,89.965,183795.6,65869.0,58883.0,12196.0,,,,40.72727272727273
1129,Kansas,2024,2980195,,,185720.9,68038.0,60733.0,,,,,36.72727272727273
1130,Kansas,2025,2985607,,,,,,,,,,
1131,Kansas,2026,2990207,,,,,,,,,,
1132,Kansas,2027,2993969,,,,,,,,,,
1133,Kansas,2028,2996865,,,,,,,,,,
1134,Kansas,2029,2998868,,,,,,,,,,
1135,Kansas,2030,2999950,,,,,,,,,,
1136,Kentucky,1960,3038156,,,,1651.0,1494.0,,,,,
1137,Kentucky,1961,3056211,,,,1750.0,1593.0,,,,,
1138,Kentucky,1962,3074266,,,,1844.0,1666.0,,,,,
1139,Kentucky,1963,3092321,,,,1928.0,1745.0,,,,,
1140,Kentucky,1964,3110376,,,,1990.0,1811.0,,,,,
1141,Kentucky,1965,3128431,,,,2150.0,1953.0,,,,,
1142,Kentucky,1966,3146486,,,,2345.0,2107.0,,,,,
1143,Kentucky,1967,3164541,,,,2518.0,2274.0,,,,,
1144,Kentucky,1968,3182596,,,,2733.0,2444.0,,,,,
1145,Kentucky,1969,3200651,,,,3037.0,2669.0,,,,,
1146,Kentucky,1970,3218706,86.3274074044027,,,3261.0,2896.0,,,,,
1147,Kentucky,1971,3262913,88.48345788226837,,,3476.0,3116.0,,,,,
1148,Kentucky,1972,3307120,94.1556628629062,,,3801.0,3361.0,,,,,
1149,Kentucky,1973,3351327,94.493666740721,,,4227.0,3780.0,,,,,
1150,Kentucky,1974,3395534,95.24805050904742,,,4698.0,4121.0,,,,,
1151,Kentucky,1975,3439741,91.2653251432809,,,5039.0,4517.0,,,,,
1152,Kentucky,1976,3483948,101.0398362631669,,,5536.0,4938.0,,5.42,,,
1153,Kentucky,1977,3528155,101.5761663895777,,,6135.0,5425.0,,4.85,,,
1154,Kentucky,1978,3572362,102.8473341965329,,,6769.0,5962.0,,5.05,,,
1155,Kentucky,1979,3616569,102.7070886502118,,,7535.0,6631.0,,5.53,,,
1156,Kentucky,1980,3660777,103.8569756766073,,,8154.0,7211.0,,8.0,,,37.333333333333336
1157,Kentucky,1981,3663228,103.2073611950883,,,9051.0,7957.0,,8.59,,,38.193548387096776
1158,Kentucky,1982,3665680,98.45151925967444,,,9607.0,8471.0,,10.82,,,47.0
1159,Kentucky,1983,3668132,100.532532736169,,,9951.0,8830.0,,11.27,,,47.83870967741935
1160,Kentucky,1984,3670584,105.1784257912635,,,11101.0,9944.0,,9.07,,,42.411764705882355
1161,Kentucky,1985,3673036,107.9395175525865,,,11584.0,10330.0,,9.0,,,39.05263157894737
1162,Kentucky,1986,3675488,111.3047869848877,,,11932.0,10640.0,,9.26,,,39.05
1163,Kentucky,1987,3677940,113.1253414342352,,,12583.0,11162.0,,8.28,,,45.26315789473684
1164,Kentucky,1988,3680392,123.2490917949288,,,13733.0,12237.0,,7.45,,,40.95454545454545
1165,Kentucky,1989,3682844,119.3789925547973,,,14770.0,13071.0,,6.34,,,38.4
1166,Kentucky,1990,3685296,120.4683021566945,,,15610.0,13786.0,,6.04,,,36.666666666666664
1167,Kentucky,1991,3720943,120.1489944852126,,,16359.0,14535.0,,7.32,,,35.354838709677416
1168,Kentucky,1992,3756590,124.0748903677132,,,17397.0,15463.0,,6.89,,,35.06060606060606
1169,Kentucky,1993,3792237,134.5634494442193,,,17855.0,15853.0,,6.19,,,36.4054054054054
1170,Kentucky,1994,3827885,132.4366464765478,,,18584.0,16458.0,,5.35,,,39.13513513513514
1171,Kentucky,1995,3863532,137.8957491541736,,,19283.0,17011.0,,5.4,,,39.62162162162162
1172,Kentucky,1996,3899179,139.06520081709,,,20279.0,17847.0,,5.38,,,36.833333333333336
1173,Kentucky,1997,3934827,142.9038162535709,,155770.4,21369.0,18710.0,,5.22,,,35.666666666666664
1174,Kentucky,1998,3970474,141.3018045063079,,160810.1,22433.0,19587.0,,4.51,,,40.567567567567565
1175,Kentucky,1999,4006121,146.0769896994627,,165761.9,23189.0,20243.0,,4.49,105.0,,49.86842105263158
1176,Kentucky,2000,4041769,146.9862720832582,,161101.0,24815.0,21739.0,,4.14,105.0,,45.0
1177,Kentucky,2001,4071528,150.8839335133199,,161316.4,25564.0,22379.0,,5.21,103.0,,44.5945945945946
1178,Kentucky,2002,4101288,150.961116592841,,165435.3,26053.0,23224.0,,5.79,104.0,,43.71052631578947
1179,Kentucky,2003,4131048,147.4210620858609,,170481.9,26661.0,23938.0,,6.19,103.0,,44.0
1180,Kentucky,2004,4160808,154.0027927308006,,175344.6,28030.0,25319.0,,5.5,105.0,,42.388888888888886
1181,Kentucky,2005,4190568,155.8438070680475,,182017.9,29104.0,26110.0,,5.88,105.0,2405.0,47.05882352941177
1182,Kentucky,2006,4220327,158.5585941098107,,186332.6,30476.0,27316.0,,5.72,104.0,,43.93939393939394
1183,Kentucky,2007,4250087,158.3150827340856,,185790.0,31529.0,28111.0,,5.37,104.0,,51.09090909090909
1184,Kentucky,2008,4279847,155.6671498194998,89.803,186515.9,32830.0,29309.0,12318.0,6.52,105.0,,46.75
1185,Kentucky,2009,4309607,145.7581376012165,88.492,178112.8,32198.0,29360.0,10881.0,10.77,104.0,,42.5625
1186,Kentucky,2010,4339367,152.810638656247,90.358,186720.6,33187.0,30208.0,10347.0,10.27,106.0,,47.1875
1187,Kentucky,2011,4356013,150.96040622167,90.413,188389.8,34607.0,31242.0,10371.0,9.38,106.0,,45.7
1188,Kentucky,2012,4372660,140.3874369491416,90.646,192060.1,35630.0,32256.0,9683.0,8.2,106.0,,45.172413793103445
1189,Kentucky,2013,4389307,139.305367904634,90.845,196698.0,35758.0,32120.0,9235.0,7.92,106.0,,41.44827586206897
1190,Kentucky,2014,4405954,139.9536622732938,91.025,196795.8,37225.0,33398.0,9486.0,6.42,104.0,2622.0,41.793103448275865
1191,Kentucky,2015,4422601,130.8948751378778,90.699,199487.1,38766.0,34604.0,9899.0,5.23,103.0,2962.0,42.607142857142854
1192,Kentucky,2016,4439248,126.2414890164546,90.648,201007.2,39319.0,35054.0,10476.0,5.03,103.0,3194.0,43.57142857142857
1193,Kentucky,2017,4455895,116.2583403766834,90.031,203564.0,40403.0,36142.0,10472.0,4.77,109.0,3264.0,43.32142857142857
1194,Kentucky,2018,4472542,122.2086919383797,89.074,205940.1,41658.0,37432.0,9878.0,4.2,105.0,3051.0,41.74074074074074
1195,Kentucky,2019,4489189,114.2098282257142,89.591,211783.1,43466.0,39013.0,10095.0,4.1,104.0,3121.0,42.629629629629626
1196,Kentucky,2020,4505836,100.7713375824038,89.084,206049.6,47052.0,42645.0,12231.0,6.45,104.0,3950.0,38.42307692307692
1197,Kentucky,2021,4583047,110.792729332622,89.256,215133.2,51769.0,46701.0,12305.0,4.42,104.0,4373.0,41.46153846153846
1198,Kentucky,2022,4610835,109.6009105548738,89.391,219755.6,52615.0,46466.0,10066.0,3.91,104.0,4193.0,41.88461538461539
1199,Kentucky,2023,4638837,,90.468,224418.0,55063.0,49477.0,10464.0,,,,43.92
1200,Kentucky,2024,4667060,,,229885.4,57526.0,51708.0,,,,,41.416666666666664
1201,Kentucky,2025,4695511,,,,,,,,,,
1202,Kentucky,2026,4724198,,,,,,,,,,
1203,Kentucky,2027,4753128,,,,,,,,,,
1204,Kentucky,2028,4782308,,,,,,,,,,
1205,Kentucky,2029,4811745,,,,,,,,,,
1206,Kentucky,2030,4841446,,,,,,,,,,
1207,Louisiana,1960,3257022,,,,1715.0,1566.0,,,,,
1208,Louisiana,1961,3295450,,,,1770.0,1616.0,,,,,
1209,Louisiana,1962,3333878,,,,1841.0,1677.0,,,,,
1210,Louisiana,1963,3372307,,,,1944.0,1762.0,,,,,
